,Tuple,Count,Start X,Start Y,End X,End Y
24134,"(40.72438, -74.00605, 40.72436, -74.00604)",3,40.72438,-74.00605,40.72436,-74.00604
24135,"(40.74045, -73.99644, 40.74048, -73.9965)",38,40.74045,-73.99644,40.74048,-73.9965
24136,"(40.71365, -73.98516, 40.71351, -73.98517)",78,40.71365,-73.98516,40.71351,-73.98517
24137,"(40.7401, -74.00988, 40.74004, -74.00992)",1225,40.7401,-74.00988,40.74004,-74.00992
24138,"(40.70175, -74.01281, 40.70177, -74.01282)",384,40.70175,-74.01281,40.70177,-74.01282
24139,"(40.71072, -73.95357, 40.71072, -73.95357)",4,40.71072,-73.95357,40.71072,-73.95357
24140,"(40.72753, -73.97769, 40.72737, -73.97725)",4,40.72753,-73.97769,40.72737,-73.97725
24141,"(40.77346, -73.9698, 40.77346, -73.96984)",438,40.77346,-73.9698,40.77346,-73.96984
24142,"(40.78063, -73.98592, 40.78064, -73.98592)",110,40.78063,-73.98592,40.78064,-73.98592
24143,"(40.74626, -74.00477, 40.74523, -74.0023)",78,40.74626,-74.00477,40.74523,-74.0023
24144,"(40.67974, -73.93765, 40.67978, -73.93843)",7,40.67974,-73.93765,40.67978,-73.93843
24145,"(40.73478, -74.00848, 40.73499, -74.00699)",1,40.73478,-74.00848,40.73499,-74.00699
24146,"(40.72488, -73.99227, 40.72487, -73.99222)",102,40.72488,-73.99227,40.72487,-73.99222
24147,"(40.71737, -73.97507, 40.7173, -73.97511)",5,40.71737,-73.97507,40.7173,-73.97511
24148,"(40.74851, -73.98871, 40.74789, -73.98917)",137,40.74851,-73.98871,40.74789,-73.98917
24149,"(40.75513, -73.97299, 40.75527, -73.97329)",91,40.75513,-73.97299,40.75527,-73.97329
24150,"(40.73716, -74.00148, 40.73706, -74.00214)",2,40.73716,-74.00148,40.73706,-74.00214
24151,"(40.71529, -73.95183, 40.71551, -73.95187)",69,40.71529,-73.95183,40.71551,-73.95187
24152,"(40.73816, -73.9776, 40.73843, -73.97741)",1189,40.73816,-73.9776,40.73843,-73.97741
24153,"(40.77731, -73.98258, 40.7772, -73.98266)",33,40.77731,-73.98258,40.7772,-73.98266
24154,"(40.77919, -73.98908, 40.77916, -73.98908)",255,40.77919,-73.98908,40.77916,-73.98908
24155,"(40.73676, -74.00543, 40.73679, -74.00546)",199,40.73676,-74.00543,40.73679,-74.00546
24156,"(40.76858, -73.96579, 40.76795, -73.96624)",301,40.76858,-73.96579,40.76795,-73.96624
24157,"(40.78018, -73.97076, 40.78008, -73.97091)",69,40.78018,-73.97076,40.78008,-73.97091
24158,"(40.70236, -73.98763, 40.70238, -73.98764)",438,40.70236,-73.98763,40.70238,-73.98764
24159,"(40.69858, -73.95953, 40.69846, -73.96019)",12,40.69858,-73.95953,40.69846,-73.96019
24160,"(40.72809, -74.00211, 40.72822, -74.00236)",15,40.72809,-74.00211,40.72822,-74.00236
24161,"(40.70482, -74.01612, 40.70483, -74.01602)",203,40.70482,-74.01612,40.70483,-74.01602
24162,"(40.74608, -74.008, 40.74679, -74.00786)",3,40.74608,-74.008,40.74679,-74.00786
24163,"(40.7526, -74.00033, 40.75263, -74.00038)",3,40.7526,-74.00033,40.75263,-74.00038
24164,"(40.72361, -73.99945, 40.72342, -73.9996)",120,40.72361,-73.99945,40.72342,-73.9996
24165,"(40.71151, -74.0122, 40.71085, -74.01244)",7,40.71151,-74.0122,40.71085,-74.01244
24166,"(40.78694, -73.97929, 40.78646, -73.97815)",3,40.78694,-73.97929,40.78646,-73.97815
24167,"(40.69923, -73.98441, 40.69901, -73.98406)",4,40.69923,-73.98441,40.69901,-73.98406
24168,"(40.74387, -73.98156, 40.74325, -73.98201)",64,40.74387,-73.98156,40.74325,-73.98201
24169,"(40.71205, -73.97882, 40.71207, -73.97883)",1,40.71205,-73.97882,40.71207,-73.97883
24170,"(40.71866, -73.97515, 40.71869, -73.97514)",4,40.71866,-73.97515,40.71869,-73.97514
24171,"(40.7556, -73.99564, 40.75561, -73.99567)",79,40.7556,-73.99564,40.75561,-73.99567
24172,"(40.71756, -74.01332, 40.71757, -74.01332)",387,40.71756,-74.01332,40.71757,-74.01332
24173,"(40.76622, -73.97955, 40.76516, -73.97709)",244,40.76622,-73.97955,40.76516,-73.97709
24174,"(40.7016, -74.01102, 40.70162, -74.01089)",76,40.7016,-74.01102,40.70162,-74.01089
24175,"(40.70202, -74.00981, 40.702, -74.00988)",2,40.70202,-74.00981,40.702,-74.00988
24176,"(40.69633, -73.98032, 40.69652, -73.98036)",114,40.69633,-73.98032,40.69652,-73.98036
24177,"(40.69985, -73.99367, 40.70049, -73.99336)",15,40.69985,-73.99367,40.70049,-73.99336
24178,"(40.70243, -73.96021, 40.70303, -73.95991)",7,40.70243,-73.96021,40.70303,-73.95991
24179,"(40.78596, -73.98449, 40.78595, -73.98443)",7,40.78596,-73.98449,40.78595,-73.98443
24180,"(40.68956, -73.97114, 40.68959, -73.97213)",236,40.68956,-73.97114,40.68959,-73.97213
24181,"(40.75075, -73.98031, 40.75026, -73.97915)",63,40.75075,-73.98031,40.75026,-73.97915
24182,"(40.71022, -74.01517, 40.71018, -74.01518)",862,40.71022,-74.01517,40.71018,-74.01518
24183,"(40.76417, -73.96311, 40.76372, -73.96206)",27,40.76417,-73.96311,40.76372,-73.96206
24184,"(40.77743, -73.9645, 40.77737, -73.96442)",13,40.77743,-73.9645,40.77737,-73.96442
24185,"(40.71901, -74.00517, 40.71901, -74.00517)",303,40.71901,-74.00517,40.71901,-74.00517
24186,"(40.72036, -74.00547, 40.72038, -74.00545)",44,40.72036,-74.00547,40.72038,-74.00545
24187,"(40.72851, -73.97153, 40.72861, -73.97152)",1,40.72851,-73.97153,40.72861,-73.97152
24188,"(40.71259, -73.95494, 40.71252, -73.95501)",1,40.71259,-73.95494,40.71252,-73.95501
24189,"(40.7521, -73.9816, 40.75153, -73.98022)",82,40.7521,-73.9816,40.75153,-73.98022
24190,"(40.71587, -73.99505, 40.71592, -73.99503)",34,40.71587,-73.99505,40.71592,-73.99503
24191,"(40.70238, -73.98764, 40.70235, -73.98764)",79,40.70238,-73.98764,40.70235,-73.98764
24192,"(40.77811, -73.97831, 40.77874, -73.97785)",143,40.77811,-73.97831,40.77874,-73.97785
24193,"(40.68048, -73.95121, 40.68037, -73.94951)",3,40.68048,-73.95121,40.68037,-73.94951
24194,"(40.71366, -74.00357, 40.71374, -74.00343)",129,40.71366,-74.00357,40.71374,-74.00343
24195,"(40.7433, -73.93765, 40.74145, -73.93803)",4,40.7433,-73.93765,40.74145,-73.93803
24196,"(40.74937, -74.00667, 40.74933, -74.0067)",57,40.74937,-74.00667,40.74933,-74.0067
24197,"(40.71327, -74.006, 40.71326, -74.00597)",200,40.71327,-74.006,40.71326,-74.00597
24198,"(40.69349, -73.97919, 40.69349, -73.97919)",196,40.69349,-73.97919,40.69349,-73.97919
24199,"(40.78193, -73.97154, 40.78195, -73.97157)",23,40.78193,-73.97154,40.78195,-73.97157
24200,"(40.74341, -73.97262, 40.7432, -73.97213)",239,40.74341,-73.97262,40.7432,-73.97213
24201,"(40.76598, -73.95109, 40.766, -73.95107)",59,40.76598,-73.95109,40.766,-73.95107
24202,"(40.71869, -73.95466, 40.71814, -73.95525)",159,40.71869,-73.95466,40.71814,-73.95525
24203,"(40.696, -73.96743, 40.69611, -73.96745)",16,40.696,-73.96743,40.69611,-73.96745
24204,"(40.7029, -74.00781, 40.70288, -74.00784)",428,40.7029,-74.00781,40.70288,-74.00784
24205,"(40.70775, -73.99974, 40.70765, -73.99993)",650,40.70775,-73.99974,40.70765,-73.99993
24206,"(40.72928, -73.9718, 40.72936, -73.97184)",3,40.72928,-73.9718,40.72936,-73.97184
24207,"(40.72151, -73.97485, 40.72153, -73.97485)",12,40.72151,-73.97485,40.72153,-73.97485
24208,"(40.71552, -73.99398, 40.71536, -73.99341)",229,40.71552,-73.99398,40.71536,-73.99341
24209,"(40.71578, -73.9463, 40.71578, -73.9463)",18,40.71578,-73.9463,40.71578,-73.9463
24210,"(40.70336, -73.96604, 40.70374, -73.9665)",6,40.70336,-73.96604,40.70374,-73.9665
24211,"(40.7396, -73.99082, 40.73916, -73.98976)",250,40.7396,-73.99082,40.73916,-73.98976
24212,"(40.71267, -74.01457, 40.71262, -74.01451)",1016,40.71267,-74.01457,40.71262,-74.01451
24213,"(40.73755, -74.00822, 40.73755, -74.00822)",23,40.73755,-74.00822,40.73755,-74.00822
24214,"(40.73129, -73.97788, 40.73082, -73.97822)",23,40.73129,-73.97788,40.73082,-73.97822
24215,"(40.76661, -73.98666, 40.76781, -73.9895)",182,40.76661,-73.98666,40.76781,-73.9895
24216,"(40.74655, -73.94401, 40.74634, -73.94454)",3,40.74655,-73.94401,40.74634,-73.94454
24217,"(40.76982, -73.99458, 40.76993, -73.99454)",4,40.76982,-73.99458,40.76993,-73.99454
24218,"(40.72964, -74.00839, 40.73036, -74.0082)",126,40.72964,-74.00839,40.73036,-74.0082
24219,"(40.72294, -73.95222, 40.72296, -73.95223)",11,40.72294,-73.95222,40.72296,-73.95223
24220,"(40.70244, -73.99161, 40.70248, -73.99162)",80,40.70244,-73.99161,40.70248,-73.99162
24221,"(40.73491, -73.97492, 40.73499, -73.97492)",1,40.73491,-73.97492,40.73499,-73.97492
24222,"(40.72738, -73.98855, 40.72811, -73.99024)",33,40.72738,-73.98855,40.72811,-73.99024
24223,"(40.75925, -74.00331, 40.75925, -74.00333)",1,40.75925,-74.00331,40.75925,-74.00333
24224,"(40.74679, -74.00483, 40.74702, -74.00466)",345,40.74679,-74.00483,40.74702,-74.00466
24225,"(40.73237, -73.9913, 40.73245, -73.99128)",52,40.73237,-73.9913,40.73245,-73.99128
24226,"(40.72779, -73.92915, 40.72768, -73.92928)",2,40.72779,-73.92915,40.72768,-73.92928
24227,"(40.73229, -73.99857, 40.73222, -73.99863)",127,40.73229,-73.99857,40.73222,-73.99863
24228,"(40.70484, -74.01704, 40.70484, -74.017)",257,40.70484,-74.01704,40.70484,-74.017
24229,"(40.75667, -73.9978, 40.75659, -73.99786)",40,40.75667,-73.9978,40.75659,-73.99786
24230,"(40.70022, -73.98681, 40.70021, -73.98681)",8,40.70022,-73.98681,40.70021,-73.98681
24231,"(40.7444, -73.97131, 40.74437, -73.97133)",32,40.7444,-73.97131,40.74437,-73.97133
24232,"(40.72043, -74.00101, 40.72084, -74.00066)",11,40.72043,-74.00101,40.72084,-74.00066
24233,"(40.6975, -73.98218, 40.6975, -73.98204)",6,40.6975,-73.98218,40.6975,-73.98204
24234,"(40.77565, -73.99008, 40.77559, -73.99014)",6,40.77565,-73.99008,40.77559,-73.99014
24235,"(40.72882, -74.00862, 40.72892, -74.00859)",143,40.72882,-74.00862,40.72892,-74.00859
24236,"(40.68588, -73.97293, 40.68592, -73.97272)",55,40.68588,-73.97293,40.68592,-73.97272
24237,"(40.684, -73.97675, 40.684, -73.97671)",37,40.684,-73.97675,40.684,-73.97671
24238,"(40.73109, -74.01059, 40.7312, -74.01058)",11,40.73109,-74.01059,40.7312,-74.01058
24239,"(40.69804, -73.97479, 40.69806, -73.97523)",228,40.69804,-73.97479,40.69806,-73.97523
24240,"(40.68519, -73.98037, 40.68533, -73.98071)",4,40.68519,-73.98037,40.68533,-73.98071
24241,"(40.70001, -73.95027, 40.70044, -73.95074)",1,40.70001,-73.95027,40.70044,-73.95074
24242,"(40.72675, -74.00898, 40.726, -74.00911)",67,40.72675,-74.00898,40.726,-74.00911
24243,"(40.73411, -73.99895, 40.73413, -73.999)",491,40.73411,-73.99895,40.73413,-73.999
24244,"(40.74189, -73.95695, 40.7419, -73.95697)",1,40.74189,-73.95695,40.7419,-73.95697
24245,"(40.70206, -74.01396, 40.70209, -74.01392)",105,40.70206,-74.01396,40.70209,-74.01392
24246,"(40.67978, -73.93843, 40.67997, -73.93842)",1,40.67978,-73.93843,40.67997,-73.93842
24247,"(40.77368, -73.97783, 40.77347, -73.97798)",27,40.77368,-73.97783,40.77347,-73.97798
24248,"(40.7004, -73.98974, 40.70033, -73.98963)",11,40.7004,-73.98974,40.70033,-73.98963
24249,"(40.71161, -73.96634, 40.71165, -73.96633)",11,40.71161,-73.96634,40.71165,-73.96633
24250,"(40.74898, -73.98805, 40.749, -73.98803)",492,40.74898,-73.98805,40.749,-73.98803
24251,"(40.72245, -74.01197, 40.72244, -74.01184)",10,40.72245,-74.01197,40.72244,-74.01184
24252,"(40.75088, -73.97871, 40.75098, -73.97864)",34,40.75088,-73.97871,40.75098,-73.97864
24253,"(40.70613, -74.00306, 40.70623, -74.00314)",65,40.70613,-74.00306,40.70623,-74.00314
24254,"(40.69429, -73.99242, 40.69495, -73.9921)",121,40.69429,-73.99242,40.69495,-73.9921
24255,"(40.78365, -73.96913, 40.78373, -73.96913)",4,40.78365,-73.96913,40.78373,-73.96913
24256,"(40.76624, -73.97656, 40.7662, -73.97649)",51,40.76624,-73.97656,40.7662,-73.97649
24257,"(40.77111, -73.96594, 40.77052, -73.96455)",16,40.77111,-73.96594,40.77052,-73.96455
24258,"(40.74377, -74.00882, 40.74375, -74.00883)",921,40.74377,-74.00882,40.74375,-74.00883
24259,"(40.76597, -73.97259, 40.76579, -73.97268)",36,40.76597,-73.97259,40.76579,-73.97268
24260,"(40.7268, -73.99946, 40.72688, -73.99963)",9,40.7268,-73.99946,40.72688,-73.99963
24261,"(40.73522, -73.97513, 40.73421, -73.97487)",17,40.73522,-73.97513,40.73421,-73.97487
24262,"(40.72628, -74.00374, 40.72643, -74.00562)",23,40.72628,-74.00374,40.72643,-74.00562
24263,"(40.71132, -73.94725, 40.71117, -73.94891)",73,40.71132,-73.94725,40.71117,-73.94891
24264,"(40.70917, -73.96012, 40.7091, -73.95991)",37,40.70917,-73.96012,40.7091,-73.95991
24265,"(40.7083, -74.017, 40.70819, -74.01675)",180,40.7083,-74.017,40.70819,-74.01675
24266,"(40.74127, -73.96074, 40.74117, -73.96077)",6,40.74127,-73.96074,40.74117,-73.96077
24267,"(40.75912, -73.95824, 40.75905, -73.95829)",385,40.75912,-73.95824,40.75905,-73.95829
24268,"(40.69938, -73.98561, 40.69936, -73.98551)",461,40.69938,-73.98561,40.69936,-73.98551
24269,"(40.7029, -73.94422, 40.7029, -73.94422)",5,40.7029,-73.94422,40.7029,-73.94422
24270,"(40.74244, -73.99172, 40.74155, -73.98959)",126,40.74244,-73.99172,40.74155,-73.98959
24271,"(40.717, -74.0143, 40.71762, -74.01382)",1,40.717,-74.0143,40.71762,-74.01382
24272,"(40.70494, -74.00988, 40.70515, -74.01003)",17,40.70494,-74.00988,40.70515,-74.01003
24273,"(40.70295, -74.01151, 40.70308, -74.01155)",56,40.70295,-74.01151,40.70308,-74.01155
24274,"(40.78432, -73.98322, 40.7843, -73.98318)",64,40.78432,-73.98322,40.7843,-73.98318
24275,"(40.77949, -73.98899, 40.77942, -73.98903)",161,40.77949,-73.98899,40.77942,-73.98903
24276,"(40.78769, -73.98111, 40.78769, -73.98116)",6,40.78769,-73.98111,40.78769,-73.98116
24277,"(40.75711, -73.99732, 40.75711, -73.99732)",25,40.75711,-73.99732,40.75711,-73.99732
24278,"(40.71424, -73.98968, 40.71426, -73.98971)",145,40.71424,-73.98968,40.71426,-73.98971
24279,"(40.72486, -73.98442, 40.72541, -73.98402)",131,40.72486,-73.98442,40.72541,-73.98402
24280,"(40.71381, -73.97942, 40.71381, -73.97942)",2,40.71381,-73.97942,40.71381,-73.97942
24281,"(40.76742, -73.97309, 40.76719, -73.97303)",36,40.76742,-73.97309,40.76719,-73.97303
24282,"(40.6788, -73.953, 40.67983, -73.95321)",1,40.6788,-73.953,40.67983,-73.95321
24283,"(40.74539, -73.99471, 40.74658, -73.99755)",56,40.74539,-73.99471,40.74658,-73.99755
24284,"(40.74995, -73.93688, 40.74994, -73.93693)",4,40.74995,-73.93688,40.74994,-73.93693
24285,"(40.70958, -74.0064, 40.70867, -74.00729)",11,40.70958,-74.0064,40.70867,-74.00729
24286,"(40.74744, -73.97086, 40.74693, -73.97123)",93,40.74744,-73.97086,40.74693,-73.97123
24287,"(40.68683, -73.9388, 40.6865, -73.94164)",5,40.68683,-73.9388,40.6865,-73.94164
24288,"(40.76531, -73.99135, 40.76556, -73.99197)",4,40.76531,-73.99135,40.76556,-73.99197
24289,"(40.72795, -73.95531, 40.72794, -73.95535)",9,40.72795,-73.95531,40.72794,-73.95535
24290,"(40.75212, -73.99325, 40.75219, -73.99345)",65,40.75212,-73.99325,40.75219,-73.99345
24291,"(40.72987, -74.01084, 40.73061, -74.01077)",1081,40.72987,-74.01084,40.73061,-74.01077
24292,"(40.70766, -74.00575, 40.70752, -74.0056)",135,40.70766,-74.00575,40.70752,-74.0056
24293,"(40.71472, -73.99254, 40.71468, -73.99256)",87,40.71472,-73.99254,40.71468,-73.99256
24294,"(40.78741, -73.96718, 40.78735, -73.96723)",6,40.78741,-73.96718,40.78735,-73.96723
24295,"(40.71453, -73.94439, 40.71421, -73.94434)",27,40.71453,-73.94439,40.71421,-73.94434
24296,"(40.70045, -74.01153, 40.7004, -74.01153)",1,40.70045,-74.01153,40.7004,-74.01153
24297,"(40.69035, -73.96032, 40.68949, -73.96014)",13,40.69035,-73.96032,40.68949,-73.96014
24298,"(40.78605, -73.98156, 40.7861, -73.98152)",3,40.78605,-73.98156,40.7861,-73.98152
24299,"(40.75388, -73.96615, 40.75353, -73.96642)",116,40.75388,-73.96615,40.75353,-73.96642
24300,"(40.69929, -73.95429, 40.6994, -73.95336)",3,40.69929,-73.95429,40.6994,-73.95336
24301,"(40.70248, -73.99162, 40.70244, -73.99161)",15,40.70248,-73.99162,40.70244,-73.99161
24302,"(40.7385, -73.97354, 40.73858, -73.97348)",2,40.7385,-73.97354,40.73858,-73.97348
24303,"(40.78101, -73.96299, 40.78101, -73.96303)",11,40.78101,-73.96299,40.78101,-73.96303
24304,"(40.77113, -73.9834, 40.77103, -73.98324)",11,40.77113,-73.9834,40.77103,-73.98324
24305,"(40.74106, -73.95303, 40.7409, -73.95224)",2,40.74106,-73.95303,40.7409,-73.95224
24306,"(40.76894, -73.9822, 40.76879, -73.98219)",5,40.76894,-73.9822,40.76879,-73.98219
24307,"(40.73051, -74.00194, 40.7305, -74.00199)",148,40.73051,-74.00194,40.7305,-74.00199
24308,"(40.73351, -73.99936, 40.73322, -73.99868)",68,40.73351,-73.99936,40.73322,-73.99868
24309,"(40.77043, -73.96222, 40.76997, -73.96112)",29,40.77043,-73.96222,40.76997,-73.96112
24310,"(40.70946, -74.00171, 40.70928, -74.00193)",60,40.70946,-74.00171,40.70928,-74.00193
24311,"(40.77106, -73.96373, 40.77043, -73.96222)",52,40.77106,-73.96373,40.77043,-73.96222
24312,"(40.73396, -74.01032, 40.73396, -74.01009)",3,40.73396,-74.01032,40.73396,-74.01009
24313,"(40.72244, -73.99345, 40.72238, -73.99331)",181,40.72244,-73.99345,40.72238,-73.99331
24314,"(40.68467, -73.96403, 40.68467, -73.96403)",6,40.68467,-73.96403,40.68467,-73.96403
24315,"(40.738, -73.93821, 40.7379, -73.93816)",4,40.738,-73.93821,40.7379,-73.93816
24316,"(40.78156, -73.96117, 40.78155, -73.96123)",1,40.78156,-73.96117,40.78155,-73.96123
24317,"(40.76838, -73.98222, 40.76835, -73.98223)",4,40.76838,-73.98222,40.76835,-73.98223
24318,"(40.70658, -74.00203, 40.70667, -74.00212)",65,40.70658,-74.00203,40.70667,-74.00212
24319,"(40.74209, -73.95813, 40.74209, -73.95819)",1,40.74209,-73.95813,40.74209,-73.95819
24320,"(40.71117, -73.94891, 40.71096, -73.95112)",118,40.71117,-73.94891,40.71096,-73.95112
24321,"(40.77157, -73.99469, 40.77151, -73.99471)",1,40.77157,-73.99469,40.77151,-73.99471
24322,"(40.74226, -73.95924, 40.74217, -73.95887)",1,40.74226,-73.95924,40.74217,-73.95887
24323,"(40.70832, -74.00017, 40.70838, -74.0002)",12,40.70832,-74.00017,40.70838,-74.0002
24324,"(40.74508, -73.97257, 40.74508, -73.97257)",1,40.74508,-73.97257,40.74508,-73.97257
24325,"(40.72925, -73.97161, 40.72937, -73.97166)",1,40.72925,-73.97161,40.72937,-73.97166
24326,"(40.70819, -73.99983, 40.70817, -73.99978)",2,40.70819,-73.99983,40.70817,-73.99978
24327,"(40.71235, -73.98504, 40.71235, -73.98504)",7,40.71235,-73.98504,40.71235,-73.98504
24328,"(40.74857, -74.00766, 40.74864, -74.00767)",68,40.74857,-74.00766,40.74864,-74.00767
24329,"(40.76418, -73.99836, 40.76425, -73.99852)",35,40.76418,-73.99836,40.76425,-73.99852
24330,"(40.7001, -73.98777, 40.70009, -73.98792)",2,40.7001,-73.98777,40.70009,-73.98792
24331,"(40.6755, -73.93882, 40.67562, -73.94101)",2,40.6755,-73.93882,40.67562,-73.94101
24332,"(40.74293, -73.95181, 40.74293, -73.95181)",15,40.74293,-73.95181,40.74293,-73.95181
24333,"(40.73748, -74.01002, 40.73697, -74.01007)",17,40.73748,-74.01002,40.73697,-74.01007
24334,"(40.74952, -74.00831, 40.74945, -74.00826)",2,40.74952,-74.00831,40.74945,-74.00826
24335,"(40.72956, -73.97839, 40.73025, -73.98002)",1,40.72956,-73.97839,40.73025,-73.98002
24336,"(40.73854, -73.98043, 40.73885, -73.9802)",398,40.73854,-73.98043,40.73885,-73.9802
24337,"(40.75308, -73.99158, 40.75347, -73.99253)",1,40.75308,-73.99158,40.75347,-73.99253
24338,"(40.72228, -74.01151, 40.72234, -74.0115)",24,40.72228,-74.01151,40.72234,-74.0115
24339,"(40.68868, -73.98088, 40.68868, -73.98088)",14,40.68868,-73.98088,40.68868,-73.98088
24340,"(40.69641, -73.98041, 40.69648, -73.98041)",30,40.69641,-73.98041,40.69648,-73.98041
24341,"(40.7163, -73.99612, 40.71627, -73.99601)",34,40.7163,-73.99612,40.71627,-73.99601
24342,"(40.77981, -73.98448, 40.77969, -73.98457)",16,40.77981,-73.98448,40.77969,-73.98457
24343,"(40.71086, -73.98017, 40.7109, -73.97999)",114,40.71086,-73.98017,40.7109,-73.97999
24344,"(40.74261, -74.0079, 40.74261, -74.0079)",81,40.74261,-74.0079,40.74261,-74.0079
24345,"(40.72807, -73.97901, 40.72875, -73.97853)",119,40.72807,-73.97901,40.72875,-73.97853
24346,"(40.69923, -73.9975, 40.69917, -73.9975)",33,40.69923,-73.9975,40.69917,-73.9975
24347,"(40.74583, -73.97037, 40.74577, -73.97043)",33,40.74583,-73.97037,40.74577,-73.97043
24348,"(40.71154, -73.97848, 40.71148, -73.97856)",6,40.71154,-73.97848,40.71148,-73.97856
24349,"(40.73573, -73.97466, 40.73568, -73.97467)",208,40.73573,-73.97466,40.73568,-73.97467
24350,"(40.73934, -74.01007, 40.73934, -74.01007)",28,40.73934,-74.01007,40.73934,-74.01007
24351,"(40.6903, -74.00013, 40.69036, -74.0001)",7,40.6903,-74.00013,40.69036,-74.0001
24352,"(40.73716, -73.98865, 40.73775, -73.98822)",2,40.73716,-73.98865,40.73775,-73.98822
24353,"(40.73534, -73.97485, 40.73538, -73.97496)",64,40.73534,-73.97485,40.73538,-73.97496
24354,"(40.70484, -74.01566, 40.70483, -74.0156)",203,40.70484,-74.01566,40.70483,-74.0156
24355,"(40.73424, -73.9785, 40.73429, -73.97824)",16,40.73424,-73.9785,40.73429,-73.97824
24356,"(40.77919, -73.98908, 40.77925, -73.98907)",228,40.77919,-73.98908,40.77925,-73.98907
24357,"(40.76552, -73.9721, 40.76492, -73.97256)",15,40.76552,-73.9721,40.76492,-73.97256
24358,"(40.74789, -73.97542, 40.74789, -73.97542)",2,40.74789,-73.97542,40.74789,-73.97542
24359,"(40.69603, -73.98026, 40.69608, -73.98022)",11,40.69603,-73.98026,40.69608,-73.98022
24360,"(40.75754, -73.99451, 40.75767, -73.99487)",23,40.75754,-73.99451,40.75767,-73.99487
24361,"(40.77357, -73.97048, 40.7736, -73.97055)",438,40.77357,-73.97048,40.7736,-73.97055
24362,"(40.69209, -73.96378, 40.69208, -73.96385)",7,40.69209,-73.96378,40.69208,-73.96385
24363,"(40.75942, -74.0037, 40.7594, -74.00368)",31,40.75942,-74.0037,40.7594,-74.00368
24364,"(40.70934, -73.99326, 40.70927, -73.99371)",594,40.70934,-73.99326,40.70927,-73.99371
